Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2024-11-21,60199,57929,56723,56232,56700,58426,62004,66492,70109,68646,66807,65227,63008,66599,67964,69153,70849,71709,71028,69705,67622,65494,64920,63694
2024-11-22,59718,57332,56156,55702,56214,58061,61713,66265,69215,66520,63522,60600,57221,60346,62822,66201,69462,70524,69768,68781,67153,65376,64994,63923
2024-11-23,60322,57934,56522,55799,55937,56881,58408,59171,58594,55706,52900,50946,49155,50154,51823,54953,58439,61256,62101,61612,60943,59860,59925,59326
2024-11-24,56214,53809,52418,51795,51874,52821,54140,54548,52824,49314,47221,45576,44767,45502,47576,51203,55650,59740,61350,61071,60344,59303,58699,57739
2024-11-25,54793,52615,51453,51237,52101,54360,58634,64860,69795,68042,65022,62868,60814,65260,68096,69867,70906,71647,70784,69504,67059,64875,64239,62964
2024-11-26,59126,56948,55926,55572,56011,57722,61203,66444,72430,73579,71202,68595,65978,69383,70902,72665,74511,74829,73560,71893,69361,67209,66669,65530
2024-11-27,61734,59404,58107,57584,57958,59806,63659,69082,75395,78169,79064,78189,73972,76885,78267,78683,78472,77644,75636,74007,71363,69042,68392,67382
2024-11-28,63635,61139,59640,58963,59255,60757,64239,69043,74337,75971,75434,74071,71844,75155,76427,76642,77085,77013,75252,73253,70521,68298,67467,66452
2024-11-29,62775,60488,58967,58452,58972,60826,64525,70066,75595,75769,74754,73383,70614,73962,76202,76652,76785,75934,73685,71660,69148,67193,66847,65861
2024-11-30,62118,59558,58016,57264,57255,58159,59672,60852,60354,58584,57744,57280,56218,57317,57848,59244,61327,63411,63782,63044,62185,60906,61043,60631
2024-12-01,57500,55114,53695,53021,53252,54014,55180,55758,55038,53588,52992,52258,51974,52888,54095,56026,58657,61892,62792,62227,61417,60252,59535,58902
2024-12-02,56024,53774,52508,52145,52886,55066,59583,66045,72396,72412,69793,67126,63901,67482,69819,72391,73892,74384,73110,71776,69216,67203,66906,65617
2024-12-03,61733,59608,58356,57884,58575,60447,64400,70313,75636,75928,72813,68198,63501,67136,70223,73883,76702,77669,76152,74296,71544,68912,68448,67516
2024-12-04,63833,61635,60055,59207,59612,61369,65099,70832,76065,75115,72204,68749,63785,66688,69282,72435,74668,75388,74822,73481,71150,68813,68166,67043
2024-12-05,63453,61019,59660,59026,59625,61383,65145,70768,76375,75980,73832,71053,66694,70120,72710,74512,75572,75637,74762,73340,70752,68246,67910,66919
2024-12-06,62977,60563,59127,58736,59175,60976,64685,70045,75091,74136,71788,69038,64921,67790,69713,72777,75100,75454,73731,72342,70297,68155,67974,67196
2024-12-07,63653,61136,59362,58675,58802,59718,61319,62637,62562,61121,59720,57993,56792,58594,59992,61974,63965,65818,65961,65204,64068,62876,63554,63421
2024-12-08,60284,57806,56126,55615,55616,56357,57598,58388,57857,55245,52754,50578,49262,49456,51600,55524,60665,64846,65834,65478,64589,63401,62855,62239
2024-12-09,59301,57120,56109,55604,56275,58479,63180,70560,78382,78378,75808,73401,70221,73575,75371,77393,78839,79009,77076,75089,72354,69699,69251,68429
2024-12-10,64629,62159,60947,60472,61018,62854,66664,72893,78819,77213,73057,69610,65362,68517,71442,74808,77574,78174,76658,75144,72483,69792,69292,68372
2024-12-11,64660,62028,60571,60193,60575,62284,66080,72119,79030,79778,76939,73288,68513,70028,71942,74439,76703,77334,76150,74742,72291,69820,69555,68700
2024-12-12,64915,62473,61220,60601,61112,63160,67097,73447,79296,77252,73605,69889,65734,69888,73883,77007,79034,79227,77403,75610,72975,70594,69933,68917
2024-12-13,64954,62457,60962,60463,60943,62989,66701,72676,79659,81020,79717,76895,73472,76678,77981,78404,78727,78251,76049,74813,72453,70316,69974,69423
2024-12-14,65892,63161,61390,60505,60522,61344,63205,64760,65456,63699,61554,59656,57571,58552,59921,62568,65559,67740,68123,67235,66118,64735,65038,64785
2024-12-15,61630,58898,57176,56452,56393,57100,58419,59262,60123,59999,60282,58874,58062,58329,58872,60255,62471,65911,66671,66115,65172,63891,63295,62853
2024-12-16,59964,57772,56514,56206,56941,59402,64135,71987,80035,79530,76292,74413,71760,75870,78125,80289,81607,80827,78396,76598,73779,71065,70533,69540
2024-12-17,65673,63338,61945,61351,61937,63763,67896,74325,81060,80266,77036,73214,69146,72633,75000,78036,80394,80688,78961,77249,74527,71957,71375,70348
2024-12-18,66439,64084,62539,61811,62452,64282,68391,75001,82378,81978,79418,76520,72391,75662,77935,80262,82436,82457,80431,78760,76013,73461,72707,71735
2024-12-19,67875,65279,63960,63226,63722,65559,69671,76176,83314,82053,78073,74173,69495,72179,74462,77892,80852,81501,79808,78039,75213,72451,71936,71024
2024-12-20,67381,64603,62884,62195,62533,64269,68164,74525,81788,82424,80922,79504,76868,80403,80859,80646,80227,79036,76646,75074,72834,70651,70237,69591
2024-12-21,65935,63314,61445,60330,60324,61096,62500,63979,65971,67009,67063,66001,64744,66180,66952,67571,68245,69530,69504,68483,67296,66027,66613,66706
2024-12-22,63632,61049,59371,58621,58527,59167,60530,61606,61442,58736,56449,54259,52815,52928,54526,58231,63048,67349,68638,68281,67232,65866,65368,65027
2024-12-23,62080,59989,58639,58235,58832,60985,65550,73538,82230,82905,80651,77434,72546,74979,76619,78859,80656,80760,78677,76889,74181,71587,71099,70292
2024-12-24,66546,64198,62782,62202,62656,64523,68582,75338,82612,81365,77337,73366,68896,71428,73335,76279,79112,79567,77518,75826,73259,71113,70931,70434
2024-12-25,66416,63757,61952,61084,61213,61779,63269,64694,65923,65131,63622,61801,59180,58775,59879,62691,65857,68573,69280,68510,67426,66124,65616,65073
2024-12-26,61992,59586,58085,57466,57960,60015,64244,71224,79462,80251,77921,73927,69367,72079,73977,76701,79369,80090,78553,76928,74096,71601,71105,70150
2024-12-27,66634,63953,62285,61735,62223,64050,67900,74371,81190,80334,76779,73754,70035,73802,75689,77331,79316,78941,76513,74883,72536,70219,69874,69413
2024-12-28,65777,63033,61524,60501,60582,61466,63171,64976,66411,65972,64262,61916,59357,59864,61104,63507,66172,68564,68926,68072,66665,65274,65712,65433
2024-12-29,62303,59720,58056,57092,57143,57719,58963,60079,60111,57777,55706,53657,52342,52771,54641,57925,61869,65310,66449,65935,64802,63294,62754,62272
2024-12-30,59463,57111,55589,55057,55709,57748,61854,68904,77014,79015,78510,75680,71424,73165,73283,73763,75133,75464,73613,71735,69222,66872,66491,65783
2024-12-31,62283,59781,58406,57788,58252,59949,63522,69212,74743,72738,68919,65038,60912,62491,63828,66272,69100,70705,70122,69150,67468,65868,66159,65675



